code,name,date,close,action,strength,reason
SH600635,大众公用,2021-10-27,3.84,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_38; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 3.84 ,sma60 3.8101666666666665; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600662,强生控股,2021-10-27,8.03,BUY_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; BUY_EARLY; SELL_MUST; BUY_CHECK; ,16.9,"macd historgram over 0 n days_9; sma21 under sma60; cross over sma5; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 8.03 ,sma60 7.9303333333333335; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH600691,阳煤化工,2021-10-27,5.13,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 5.13 ,sma60 4.9831666666666665; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600727,鲁北化工,2021-10-27,12.34,BUY_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_1; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 12.34 ,sma60 11.988666666666665; macd cross over 0; macd dif less than 0; macd sig less than 0; "
SH600739,辽宁成大,2021-10-27,22.69,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,4.6,"macd dea_signal over 0 n days_42; close under sma60; cross down sma60; SH600739 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 22.69 ,sma60 22.999000000000002; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600740,山西焦化,2021-10-27,7.4,SELL_MUST; SELL_CHECK; ,1.0,"SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 7.4 ,sma60 7.357333333333333; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600745,闻泰科技,2021-10-27,106.1,BUY_CHECK; SELL_CHECK; BUY_EARLY; SELL_MUST; BUY_CHECK; ,5.6,"macd historgram over 0 n days_10; sma21 under sma60; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 106.1 ,sma60 104.28566666666667; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH600777,新潮能源,2021-10-27,2.26,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_45; close great than 1.05 sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 2.26 ,sma60 2.0846666666666667; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600780,通宝能源,2021-10-27,4.04,BUY_EARLY; SELL_MUST; SELL_CHECK; ,2.0,"cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 4.04 ,sma60 4.003; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600783,鲁信创投,2021-10-27,13.12,SELL_MUST; SELL_CHECK; ,1.0,"SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 13.12 ,sma60 12.936166666666667; macd dif less than 0; macd dif less than sig; "
SH600807,济南高新,2021-10-27,3.07,BUY_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; SELL_CHECK; ,5.6,"ma55 near ma21; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 3.07 ,sma60 3.011; macd dif less than 0; macd dif less than sig; "
SH600869,远东股份,2021-10-27,6.1,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_5; ma55 near ma21; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 6.1 ,sma60 5.930833333333334; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH600874,创业环保,2021-10-27,6.22,BUY_EARLY; SELL_MUST; SELL_CHECK; ,1.8,"cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 6.22 ,sma60 6.1845; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600958,东方证券,2021-10-27,15.1,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_EARLY; SELL_MUST; BUY_CHECK; ,10.0,"macd historgram over 0 n days_3; ma55 near ma21; close great than 1.2 sma200; cross down sma5; cross down sma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 15.1 ,sma60 15.0605; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH600971,恒源煤电,2021-10-27,7.44,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,7.2,"macd dea_signal over 0 n days_45; close under sma60; cross down sma60; SH600971 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 7.44 ,sma60 7.5655; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600982,宁波能源,2021-10-27,4.01,BUY_CHECK; BUY_EARLY; SELL_MUST; SELL_CHECK; ,2.3,"macd dea_signal over 0 n days_41; cross over sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 4.01 ,sma60 3.826166666666667; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH601001,晋控煤业,2021-10-27,11.35,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 11.35 ,sma60 10.948833333333333; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH601098,中南传媒,2021-10-27,8.73,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_29; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 8.73 ,sma60 8.681000000000001; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH601117,中国化学,2021-10-27,11.19,BUY_CHECK; SELL_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_5; sma21 under sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 11.19 ,sma60 11.118333333333334; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH601211,国泰君安,2021-10-27,17.71,BUY_CHECK; BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_42; ma55 near ma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 17.71 ,sma60 17.6835; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH601222,林洋能源,2021-10-27,11.77,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; BUY_CHECK; BUY_CHECK; ,9.6,"macd historgram over 0 n days_2; ma55 near ma21; close great than 1.2 sma200; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 11.77 ,sma60 11.389666666666667; macd dif cross over sig; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH601330,绿色动力,2021-10-27,9.65,BUY_EARLY; BUY_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,8.3,"cross over sma5; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 9.65 ,sma60 9.502166666666666; macd sig cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH601333,广深铁路,2021-10-27,2.2,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_36; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 2.2 ,sma60 2.185; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH601360,三六零,2021-10-27,12.18,BUY_CHECK; BUY_CHECK; SELL_CHECK; BUY_EARLY; SELL_MUST; BUY_CHECK; ,3.0,"macd historgram over 0 n days_3; ma55 near ma21; sma21 under sma60; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 12.18 ,sma60 12.084833333333334; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH601369,陕鼓动力,2021-10-27,12.33,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_2; ma55 near ma21; close great than 1.05 sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 12.33 ,sma60 11.660333333333334; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH601611,中国核建,2021-10-27,8.9,SELL_MUST; SELL_CHECK; ,1.0,"SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 8.9 ,sma60 8.524; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH601878,浙商证券,2021-10-27,12.37,BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_EARLY; SELL_MUST; BUY_CHECK; ,3.0,"macd historgram over 0 n days_3; ma55 near ma21; cross down sma5; cross down sma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 12.37 ,sma60 12.288333333333334; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH601991,大唐发电,2021-10-27,2.92,BUY_EARLY; BUY_EARLY; SELL_MUST; SELL_CHECK; ,6.1,"cross over sma5; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 2.92 ,sma60 2.876666666666667; macd dif less than 0; macd dif less than sig; "
SH603003,龙宇燃油,2021-10-27,6.86,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,5.3,"macd dea_signal over 0 n days_30; close under sma60; cross down sma60; SH603003 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 6.86 ,sma60 7.000500000000001; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603010,万盛股份,2021-10-27,23.3,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"close great than 1.05 sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 23.3 ,sma60 21.72266666666667; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH603026,石大胜华,2021-10-27,275.25,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 275.25 ,sma60 268.1596666666667; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH603031,安德利,2021-10-27,34.1,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_MUST; SELL_CHECK; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_66; close great than 1.05 sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 34.1 ,sma60 32.2775; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603080,新疆火炬,2021-10-27,16.73,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_56; close great than 1.05 sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 16.73 ,sma60 15.637166666666667; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603115,海星股份,2021-10-27,20.89,BUY_CHECK; SELL_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_4; sma21 under sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 20.89 ,sma60 20.604499999999998; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH603168,莎普爱思,2021-10-27,9.21,BUY_CHECK; SELL_CHECK; SELL_MUST; SELL_CHECK; SELL_CHECK; ,2.0,"macd dea_signal over 0 n days_40; close under sma60; SH603168 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 9.21 ,sma60 9.587166666666665; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603200,上海洗霸,2021-10-27,20.65,BUY_CHECK; BUY_EARLY; SELL_MUST; SELL_CHECK; ,3.6,"macd dea_signal over 0 n days_34; cross over sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 20.65 ,sma60 19.758333333333333; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603260,合盛硅业,2021-10-27,174.8,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 174.8 ,sma60 169.69233333333335; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH603286,日盈电子,2021-10-27,16.48,BUY_CHECK; SELL_CHECK; BUY_EARLY; SELL_MUST; BUY_CHECK; ,7.3,"macd historgram over 0 n days_2; sma21 under sma60; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 16.48 ,sma60 15.874666666666666; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH603351,威尔药业,2021-10-27,23.66,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_30; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 23.66 ,sma60 22.690833333333334; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603379,三美股份,2021-10-27,27.65,BUY_CHECK; BUY_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; BUY_CHECK; BUY_CHECK; BUY_CHECK; ,13.7,"macd historgram over 0 n days_1; close great than 1.2 sma200; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 27.65 ,sma60 26.409333333333333; macd dif cross over sig; macd cross over 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH603393,新天然气,2021-10-27,30.1,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; ,4.0,"macd dea_signal over 0 n days_46; close great than 1.05 sma60; close great than 1.2 sma200; cross down sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 30.1 ,sma60 27.548166666666663; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603466,风语筑,2021-10-27,15.49,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; BUY_CHECK; ,4.2,"macd historgram over 0 n days_4; ma55 near ma21; close under sma60; cross down sma60; SH603466 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 15.49 ,sma60 15.737333333333334; macd dif cross down 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH603508,思维列控,2021-10-27,21.06,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,9.5,"macd dea_signal over 0 n days_6; ma55 near ma21; close under sma60; cross down sma60; SH603508 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 21.06 ,sma60 22.1805; macd dif cross down sig; macd cross down 0; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603588,高能环境,2021-10-27,16.83,SELL_MUST; ,1.0,"SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 16.83 ,sma60 16.585666666666665; macd dif less than 0; macd sig less than 0; "
SH603628,清源股份,2021-10-27,12.36,BUY_CHECK; SELL_CHECK; BUY_CHECK; BUY_EARLY; BUY_EARLY; BUY_EARLY; SELL_MUST; BUY_CHECK; ,16.5,"macd historgram over 0 n days_5; sma21 under sma60; close great than 1.2 sma200; cross over sma5; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 12.36 ,sma60 12.2575; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH603655,朗博科技,2021-10-27,27.06,BUY_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; ,6.0,"macd dea_signal over 0 n days_48; cross down sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 27.06 ,sma60 26.427166666666665; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603658,安图生物,2021-10-27,56.28,BUY_CHECK; SELL_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_28; sma21 under sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 56.28 ,sma60 56.20816666666666; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH603663,三祥新材,2021-10-27,21.57,BUY_CHECK; SELL_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_5; sma21 under sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 21.57 ,sma60 20.971833333333336; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH603681,永冠新材,2021-10-27,32.61,BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_EARLY; SELL_MUST; SELL_CHECK; ,4.0,"ma55 near ma21; close great than 1.2 sma200; cross down sma5; cross down sma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 32.61 ,sma60 31.87666666666667; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH603689,皖天然气,2021-10-27,10.66,BUY_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; ,3.0,"macd dea_signal over 0 n days_43; cross down sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 10.66 ,sma60 10.649; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603727,博迈科,2021-10-27,23.78,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 23.78 ,sma60 22.983; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603790,雅运股份,2021-10-27,9.93,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_EARLY; SELL_MUST; SELL_CHECK; BUY_CHECK; ,14.6,"macd historgram over 0 n days_4; ma55 near ma21; close under sma60; cross down sma21; cross down sma60; SH603790 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 9.93 ,sma60 10.334833333333334; macd dif cross down 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH603797,联泰环保,2021-10-27,6.88,BUY_CHECK; BUY_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; BUY_CHECK; BUY_CHECK; BUY_CHECK; ,5.6,"macd historgram over 0 n days_1; ma55 near ma21; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 6.88 ,sma60 6.841833333333333; macd dif cross over sig; macd cross over 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH603822,嘉澳环保,2021-10-27,46.03,BUY_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,5.0,"close great than 1.2 sma200; cross down sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 46.03 ,sma60 45.69333333333334; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603855,华荣股份,2021-10-27,21.64,BUY_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; BUY_EARLY; SELL_MUST; BUY_CHECK; ,9.8,"macd historgram over 0 n days_5; sma21 under sma60; cross over sma5; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 21.64 ,sma60 21.562666666666665; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH603861,白云电器,2021-10-27,10.14,BUY_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; ,2.0,"macd dea_signal over 0 n days_82; cross down sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 10.14 ,sma60 10.007333333333333; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603908,牧高笛,2021-10-27,35.97,BUY_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,4.0,"close great than 1.2 sma200; cross down sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 35.97 ,sma60 34.612833333333334; macd sig cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH603969,银龙股份,2021-10-27,4.14,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,6.6,"macd dea_signal over 0 n days_36; close under sma60; cross down sma60; SH603969 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 4.14 ,sma60 4.250166666666667; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH603976,正川股份,2021-10-27,34.07,BUY_CHECK; SELL_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_11; sma21 under sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 34.07 ,sma60 33.03033333333333; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH605178,时空科技,2021-10-27,40.3,BUY_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; BUY_CHECK; BUY_CHECK; ,2.0,"macd historgram over 0 n days_1; ma55 near ma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 40.3 ,sma60 39.480166666666676; macd dif cross over sig; macd cross over 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH605289,罗曼股份,2021-10-27,25.04,BUY_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; BUY_CHECK; BUY_CHECK; BUY_CHECK; ,13.8,"macd historgram over 0 n days_1; sma21 under sma60; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 25.04 ,sma60 24.674166666666668; macd dif cross over sig; macd cross over 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH688050,爱博医疗,2021-10-27,270.39,BUY_CHECK; BUY_EARLY; BUY_EARLY; BUY_EARLY; SELL_MUST; SELL_CHECK; ,10.5,"ma55 near ma21; cross over sma5; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 270.39 ,sma60 269.34066666666666; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH688186,广大特材,2021-10-27,56.95,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_3; close great than 1.05 sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 56.95 ,sma60 49.96666666666667; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH688198,佰仁医疗,2021-10-27,236.0,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 236.0 ,sma60 230.14783333333332; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH688386,泛亚微透,2021-10-27,65.9,BUY_CHECK; SELL_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_5; sma21 under sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 65.9 ,sma60 65.458; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH688676,金盘科技,2021-10-27,20.79,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_MUST; BUY_CHECK; BUY_CHECK; BUY_CHECK; ,7.0,"macd historgram over 0 n days_1; ma55 near ma21; close great than 1.05 sma60; cross over sma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 20.79 ,sma60 19.778166666666667; macd dif cross over sig; macd cross over 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
