code,name,level_0,eps,roe,fcff,ocf_to_profit,free_cashflow,grossprofit_margin,debt_to_assets,current_ratio,industry_name_L1_L2_L3
SZ002414,高德红外,2646,0.7029847124484349,0.9619024508614414,0.22712933753943218,0.09949041494782819,0.20116476583353554,0.9133705411307935,0.34360592089298714,0.7054113079349672,0.401722882795438
SZ002420,毅昌科技,2652,0.3522203348701771,0.7376850279058481,0.2873089056054356,0.031303081776267894,0.5717058966270323,0.15360349429750061,0.8990536277602523,0.1855132249454016,0.7577044406697404
SZ002433,太安堂,2665,0.18696918223732104,0.15481679204076682,0.11429264741567581,0.015287551565154088,0.10264498908032031,0.48604707595243873,0.4770686726522689,0.3186119873817035,0.14426110167435088
SZ002451,摩恩电气,2682,0.17034700315457413,0.1824799805872361,0.37078379034215,0.020868721184178596,0.7905848095122543,0.2644989080320311,0.512739626304295,0.30720698859500123,0.7358650812909489
SZ002500,山西证券,2730,0.4293860713419073,0.38461538461538464,0.42295559330259647,0.038340208687211844,0.38170347003154576,0.0300897840330017,0.8968696918223732,0.5607862169376365,0.8624120359136132
SZ002512,达华智能,2741,0.1645231739868964,0.20140742538218878,0.595729191943703,0.0048531909730647905,0.5743751516622179,0.18709051201164767,0.8733317156030089,0.09560786216937636,0.847488473671439
SZ002515,金字火腿,2744,0.22991992234894443,0.35161368599854403,0.6299441883038097,0.016015530211113807,0.6056782334384858,0.4479495268138801,0.14147051686483864,0.8007765105556903,0.9826498422712934
SZ002528,英飞拓,2756,0.24678476098034458,0.24168891045862656,0.2567338024751274,0.007522446008250425,0.22470274205289978,0.37175442853676294,0.6510555690366416,0.3518563455471973,0.8548895899053628
SZ002540,亚太科技,2768,0.47828197039553505,0.5175928172773598,0.7939820431933997,0.09560786216937636,0.7660761950982771,0.2635282698374181,0.07595243872846397,0.9060907546711963,0.45304537733559813
SZ002542,中化岩土,2770,0.280150448920165,0.35282698374181026,0.15214753700558117,0.0473186119873817,0.13661732589177383,0.3001698616840573,0.7893715117689881,0.4593545256005824,0.4742780878427566
SZ002562,兄弟科技,2790,0.18696918223732104,0.18223732103858287,0.1749575345789857,0.06066488716330987,0.1579713661732589,0.44503761223004124,0.5323950497452075,0.3699344819218636,0.29143411793254065
SZ002577,雷柏科技,2805,0.3522203348701771,0.352584324193157,0.32006794467362293,0.0946372239747634,0.2800291191458384,0.5154088813394807,0.04683329289007523,0.9548653239504975,0.847488473671439
SZ002595,豪迈科技,2823,0.8886192671681631,0.901722882795438,0.8658092695947586,0.0914826498422713,0.8454258675078864,0.5937879155544771,0.13103615627274934,0.8281970395535064,0.11004610531424412
SZ002620,瑞和股份,2847,0.5752244600825043,0.43872846396505705,0.375879640863868,0.07304052414462509,0.32953166707109927,0.2358650812909488,0.7228827954380005,0.38776995874787673,0.49842271293375395
