code,name,date,close,action,strength,reason
SZ002571,德力股份,2021-12-07,7.41,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_2; ma55 near ma21; sma21 under sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 7.41 ,sma60 7.320833333333334; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ002574,明牌珠宝,2021-12-07,4.63,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_17; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002580,圣阳股份,2021-12-07,8.25,SELL_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,1.0,close under sma60; sma21 under sma60; macd dif cross down sig; macd cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002582,好想你,2021-12-07,8.19,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002588,史丹利,2021-12-07,5.45,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_EARLY; BUY_CHECK; ,1.0,macd historgram over 0 n days_17; close under sma60; sma21 under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002589,瑞康医药,2021-12-07,3.49,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_18; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002596,海南瑞泽,2021-12-07,3.59,SELL_CHECK; SELL_CHECK; SELL_EARLY; ,1.0,close under sma60; sma21 under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; 
SZ002598,山东章鼓,2021-12-07,11.15,BUY_CHECK; SELL_CHECK; BUY_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_20; close under sma60; close great than 1.2 sma200; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SZ002599,盛通股份,2021-12-07,5.88,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_EARLY; SELL_EARLY; BUY_CHECK; ,6.0,macd historgram over 0 n days_19; close under sma60; sma21 under sma60; cross down sma5; cross down sma21; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002601,龙佰集团,2021-12-07,27.66,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_EARLY; BUY_CHECK; ,3.0,macd historgram over 0 n days_18; close under sma60; sma21 under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002605,姚记科技,2021-12-07,17.27,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_17; close under sma60; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SZ002607,中公教育,2021-12-07,9.16,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_12; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002608,江苏国信,2021-12-07,6.37,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_13; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002612,朗姿股份,2021-12-07,33.24,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; macd sig cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002614,奥佳华,2021-12-07,11.9,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002616,长青集团,2021-12-07,5.8,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_18; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002619,*ST艾格,2021-12-07,1.7,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_4; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002621,美吉姆,2021-12-07,3.75,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_EARLY; BUY_CHECK; ,1.0,macd historgram over 0 n days_22; close under sma60; sma21 under sma60; cross down sma21; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002622,融钰集团,2021-12-07,4.68,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_15; close under sma60; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SZ002627,三峡旅游,2021-12-07,5.52,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_17; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002630,华西能源,2021-12-07,2.21,SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; 
SZ002636,金安国纪,2021-12-07,13.56,SELL_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,1.0,close under sma60; sma21 under sma60; macd dif cross down sig; macd dif cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002638,勤上股份,2021-12-07,1.8,SELL_CHECK; SELL_CHECK; BUY_EARLY; ,0.9,close under sma60; sma21 under sma60; cross over sma21; macd dif less than 0; macd sig less than 0; 
SZ002648,卫星化学,2021-12-07,37.79,SELL_CHECK; SELL_CHECK; SELL_EARLY; ,3.0,close under sma60; sma21 under sma60; cross down sma21; macd dif less than 0; macd sig less than 0; 
SZ002651,利君股份,2021-12-07,12.02,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; BUY_CHECK; ,1.1,macd historgram over 0 n days_2; close under sma60; sma21 under sma60; cross over sma21; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002663,普邦股份,2021-12-07,1.77,SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; 
SZ002673,西部证券,2021-12-07,7.92,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002674,兴业科技,2021-12-07,10.57,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002676,顺威股份,2021-12-07,4.43,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002677,浙江美大,2021-12-07,15.93,BUY_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; SELL_CHECK; ,6.2,"ma55 near ma21; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 15.93 ,sma60 15.641666666666667; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SZ002678,珠江钢琴,2021-12-07,6.67,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; BUY_CHECK; ,1.0,macd historgram over 0 n days_18; close under sma60; sma21 under sma60; cross over sma5; cross over sma21; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002681,奋达科技,2021-12-07,3.6,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd dif less than 0; macd dif less than sig; 
SZ002684,*ST猛狮,2021-12-07,4.77,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002685,华东重机,2021-12-07,3.72,SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; 
SZ002689,远大智能,2021-12-07,2.95,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd dif less than sig; 
SZ002690,美亚光电,2021-12-07,38.22,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002693,双成药业,2021-12-07,4.01,SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; 
SZ002695,煌上煌,2021-12-07,14.36,BUY_CHECK; BUY_EARLY; SELL_MUST; SELL_CHECK; ,2.8,"ma55 near ma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 14.36 ,sma60 14.285833333333334; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SZ002697,红旗连锁,2021-12-07,4.81,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002699,美盛文化,2021-12-07,4.33,BUY_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,3.6,macd dea_signal over 0 n days_16; close under sma60; cross over sma5; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SZ002701,奥瑞金,2021-12-07,6.6,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,4.0,"macd dea_signal over 0 n days_94; close under sma60; cross down sma60; SZ002701 2021-12-07,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 6.6 ,sma60 6.681833333333333; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ002707,众信旅游,2021-12-07,4.9,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_17; close under sma60; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SZ002709,天赐材料,2021-12-07,125.4,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002713,东易日盛,2021-12-07,5.75,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_20; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002714,牧原股份,2021-12-07,48.97,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; macd sig cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002716,金贵银业,2021-12-07,3.21,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002730,电光科技,2021-12-07,10.55,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_20; close under sma60; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SZ002732,燕塘乳业,2021-12-07,25.74,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_4; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002736,国信证券,2021-12-07,11.18,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_EARLY; SELL_EARLY; BUY_CHECK; ,2.0,macd historgram over 0 n days_17; close under sma60; sma21 under sma60; cross down sma5; cross down sma21; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002739,万达电影,2021-12-07,14.17,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002743,富煌钢构,2021-12-07,6.57,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002746,仙坛股份,2021-12-07,6.79,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_3; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002755,奥赛康,2021-12-07,11.26,SELL_CHECK; SELL_CHECK; SELL_EARLY; BUY_CHECK; ,2.0,close under sma60; sma21 under sma60; cross down sma21; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002759,天际股份,2021-12-07,30.27,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_11; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002767,先锋电子,2021-12-07,12.38,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002772,众兴菌业,2021-12-07,7.89,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_24; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002773,康弘药业,2021-12-07,18.35,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_15; ma55 near ma21; close under sma60; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SZ002774,快意电梯,2021-12-07,8.22,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_17; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002775,文科园林,2021-12-07,3.57,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_22; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002796,世嘉科技,2021-12-07,8.07,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002799,环球印务,2021-12-07,10.89,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_19; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002807,江阴银行,2021-12-07,3.78,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_17; ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002812,恩捷股份,2021-12-07,239.94,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002816,和科达,2021-12-07,16.91,SELL_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; ,2.0,close under sma60; sma21 under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002818,富森美,2021-12-07,12.26,SELL_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,1.9,close under sma60; sma21 under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002819,东方中科,2021-12-07,35.58,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002820,桂发祥,2021-12-07,9.89,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; 
SZ002824,和胜股份,2021-12-07,38.02,BUY_CHECK; SELL_CHECK; BUY_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,6.4,"macd dea_signal over 0 n days_34; close under sma60; close great than 1.2 sma200; cross down sma60; SZ002824 2021-12-07,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 38.02 ,sma60 38.39183333333334; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ002827,高争民爆,2021-12-07,9.79,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_6; ma55 near ma21; close under sma60; sma21 under sma60; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SZ002828,贝肯能源,2021-12-07,7.85,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_EARLY; BUY_CHECK; ,1.0,macd historgram over 0 n days_14; close under sma60; sma21 under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002831,裕同科技,2021-12-07,30.67,SELL_CHECK; SELL_EARLY; SELL_EARLY; SELL_CHECK; SELL_CHECK; ,4.6,close under sma60; cross down sma5; cross down sma60; macd sig cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002832,比音勒芬,2021-12-07,22.95,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002833,弘亚数控,2021-12-07,31.24,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002839,张家港行,2021-12-07,5.8,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_9; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002841,视源股份,2021-12-07,72.65,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; ,1.0,macd historgram over 0 n days_1; close under sma60; sma21 under sma60; macd dif cross over sig; macd cross over 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002845,同兴达,2021-12-07,26.03,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd cross down 0; macd dif less than 0; macd sig less than 0; 
SZ002851,麦格米特,2021-12-07,30.44,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_38; close under sma60; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SZ002857,三晖电气,2021-12-07,16.17,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; ,4.1,macd dea_signal over 0 n days_55; close under sma60; cross down sma60; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SZ002862,实丰文化,2021-12-07,13.91,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002867,周大生,2021-12-07,17.34,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002868,绿康生化,2021-12-07,9.84,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_18; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002873,新天药业,2021-12-07,14.51,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_7; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002884,凌霄泵业,2021-12-07,22.07,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,5.9,"macd dea_signal over 0 n days_23; close under sma60; cross down sma5; cross down sma60; SZ002884 2021-12-07,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 22.07 ,sma60 22.159; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ002887,绿茵生态,2021-12-07,9.47,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_20; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002891,中宠股份,2021-12-07,28.58,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd sig cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002893,华通热力,2021-12-07,8.51,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_20; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002895,川恒股份,2021-12-07,28.3,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_7; close under sma60; sma21 under sma60; close great than 1.2 sma200; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002900,哈三联,2021-12-07,20.67,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002901,大博医疗,2021-12-07,47.04,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002905,金逸影视,2021-12-07,6.34,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd dif less than sig; 
SZ002908,德生科技,2021-12-07,14.08,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002910,庄园牧场,2021-12-07,10.52,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; macd sig cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002912,中新赛克,2021-12-07,30.63,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_23; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002919,名臣健康,2021-12-07,40.25,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002923,润都股份,2021-12-07,26.05,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_14; close under sma60; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SZ002928,华夏航空,2021-12-07,11.19,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_32; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 11.19 ,sma60 10.852; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ002945,华林证券,2021-12-07,10.77,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_19; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002946,新乳业,2021-12-07,14.92,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,1.4,ma55 near ma21; close under sma60; sma21 under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002956,西麦食品,2021-12-07,17.71,BUY_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,1.5,ma55 near ma21; close under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002961,瑞达期货,2021-12-07,24.51,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_EARLY; BUY_CHECK; ,3.0,macd historgram over 0 n days_10; close under sma60; sma21 under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002966,苏州银行,2021-12-07,6.77,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; ,0.6,ma55 near ma21; close under sma60; sma21 under sma60; cross over sma21; macd dif less than 0; macd sig less than 0; 
SZ002967,广电计量,2021-12-07,26.65,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; BUY_CHECK; ,7.5,macd historgram over 0 n days_20; close under sma60; sma21 under sma60; cross over sma5; cross over sma21; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002969,嘉美包装,2021-12-07,5.27,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ002973,侨银股份,2021-12-07,14.44,SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; 
SZ002978,安宁股份,2021-12-07,43.19,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_EARLY; BUY_CHECK; ,3.0,macd historgram over 0 n days_17; close under sma60; sma21 under sma60; cross down sma21; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ002996,顺博合金,2021-12-07,14.96,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_EARLY; BUY_CHECK; ,2.0,macd historgram over 0 n days_23; close under sma60; sma21 under sma60; cross down sma21; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ003001,中岩大地,2021-12-07,19.95,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; BUY_CHECK; ,2.2,macd historgram over 0 n days_21; close under sma60; sma21 under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ003003,天元股份,2021-12-07,11.19,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_19; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ003005,竞业达,2021-12-07,28.55,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_19; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ003006,百亚股份,2021-12-07,18.43,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_22; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ003007,直真科技,2021-12-07,17.02,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,macd dea_signal over 0 n days_20; close under sma60; macd dif less than 0; macd sig great than 0; macd dif less than sig; 
SZ003010,若羽臣,2021-12-07,19.35,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ003012,东鹏控股,2021-12-07,12.3,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_18; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ003015,日久光电,2021-12-07,11.11,SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
