code,name,ann_date,M_8v,M_5v,DSRI,GMI,AQI,SGI,DEPI,SGAI,TATA,LVGI
SH601919,中远海控,20191231,1.129106634191173,3.396183732439824,0.780881327584218,7.716121793255978,1.323613661388179,1.2533711919318813,1.3471215825210163,1.2012049982912825,-0.0223736681956073,0.9779475389177232
SH601168,西部矿业,20191231,1.1439995226176412,0.7602431099606191,4.942546485230229,1.3844801262965132,1.026131060313314,1.0242460137092486,1.4982079214595665,1.1608691697006002,-0.0607233388857466,0.9505597987978488
SZ300782,卓胜微,20191231,1.1485879654187352,-0.2833952816811124,3.9369098793983657,0.6517458813717283,0.5395313573328185,2.11465315703306,1.073810379067123,0.7545364098292456,0.0481879106616204,0.920218344084994
SZ002282,博深股份,20191231,1.1704552777377717,3.3177427782876783,0.9058829900215476,7.935336067496989,0.9822153929841532,1.04957156730628,1.054112696723993,1.087594744316825,0.0060013669070813,0.9421542305267936
SH600381,青海春天,20191231,1.1784997150902177,1.4133485537144133,2.7258566889967315,4.215881350089303,1.642845451048721,0.4909489245863783,0.8332921877464552,1.5796740836138836,0.1037251619273593,0.3864357383976424
SZ002189,中光学,20191231,1.233884571677463,4.012611884335375,0.6878632224970259,9.050099272693624,0.7223979995796722,1.1212875874456878,0.7454700673887434,0.8049865390187264,-0.0615625346721735,0.8827510768842841
SZ002371,北方华创,20191231,1.2755426062978372,3.211222739804604,1.1123772198372883,7.694858243321806,0.9498210750964562,0.9982811509780803,1.0297498751913725,1.246351983091434,0.0303251096223161,0.8894922688559519
SZ300678,中科信息,20191231,1.3286649076054462,2.931141138349929,0.987110462168018,7.317844346224651,0.9104571864219853,1.2535405700357762,1.0756313088058729,0.8220876982363494,0.0807376988790341,1.374164017287966
SZ300311,任子行,20191231,1.3581600334288586,2.598124528866557,1.1512714712662493,7.325442160126621,0.6380799308260259,0.8427202661751406,0.8987446832925876,1.265061282121939,0.1394951992529818,0.8464742676552394
SZ002656,ST摩登,20191231,1.363597487634002,4.863204886870728,0.46366692213297,10.64588001364306,0.39324778763347,0.931999692507717,0.0,1.2596714842515766,0.0285017265689577,2.2963689393809
SH603787,新日股份,20191231,1.3828736388503673,2.515451598376202,3.058605535010244,4.94522929023615,1.3937533772156288,0.8498303018798504,1.3739946445990605,1.057360581682921,-0.0414520712463119,0.9340631039560284
SZ300462,华铭智能,20191231,1.4114379923127265,1.034743605217788,1.0015091258708002,0.9867386053800012,2.852258437361668,4.939454235954667,1.3882100711857306,1.777597623306355,-0.0090288388060963,1.715307047396544
SZ300640,德艺文创,20191231,1.4117099337758363,3.447942543654239,0.6505984165376557,7.288900507319533,2.345206567115058,1.2163164224896057,1.0369141868035088,1.3906419259519738,0.0323441326296406,0.7926320980779349
SZ002751,易尚展示,20191231,1.4573034745294515,3.6164767927189385,1.1157633079657323,8.003727619538816,1.1629554537437017,1.0160020070619304,0.8758910638089186,1.0575278356077404,0.0043104666522898,0.8265324269320283
SZ300538,同益股份,20191231,1.4731113802474094,3.48581833711832,1.3698031760157754,7.240649544767425,1.3804280027643274,1.2959204214104174,1.0810568963321003,0.9466534880988428,0.0188916933096438,1.6321584295418947
SZ300795,米奥会展,20191231,1.488217807238724,0.2008494803470826,5.133891948498997,1.059847084005675,0.4487360022495296,0.9784166035000116,1.054297145605494,1.0460324115558308,0.0410449176696273,0.4341736015271728
SZ300771,智莱科技,20191231,1.49411776110663,2.7478725551642915,0.7606091902091597,7.50645270468137,0.4993439404781662,1.3882633333213612,0.8836380793071384,0.7449980430277773,0.0911604315516116,0.51722918098755
SH600997,开滦股份,20191231,1.5573400405748647,4.6573500539600365,0.8763304163714638,9.475642184058565,1.033925535943849,0.9398012559178652,1.207878123564982,1.0956086084620764,-0.0686829797850009,0.908640041621807
SH600604,市北高新,20191231,1.5991421450643255,-0.604567739075001,3.6220098042632665,0.4920013385652512,1.138146376751605,1.7373565897282888,1.057565448853539,0.915508310444634,0.2609300517931102,1.0625721878509389
SH600155,华创阳安,20191231,1.6984981776091466,3.398094662221041,4.513040778464972,5.391199501923912,0.9349592494292368,0.2521581612565843,1.2075431426990382,6.077272842237359,0.0409914321449225,1.0644548494079344
SH600318,新力金融,20191231,1.7192112886038688,1.2111245989185848,6.089952930713576,0.8635051752496521,1.053807194229431,1.1378641410667496,0.3831905873104307,0.8307754075664123,-0.116900984786239,0.9002535171533099
SZ000785,居然之家,20191231,1.724895994759923,1.7991970457702346,3.4479876845105104,2.274146986252811,2.413892732186628,2.093413925185972,0.3150452086731416,0.7864457683819375,-0.047297922470515,1.0097697749134364
