code,name,level_0,eps,roe,fcff,ocf_to_profit,free_cashflow,grossprofit_margin,debt_to_assets,current_ratio,industry_name_L1_L2_L3
SH601012,隆基股份,786,0.966897233201581,0.9676383399209486,0.9888833992094862,0.5901679841897233,0.9888833992094862,0.44219367588932806,0.7749505928853755,0.2939723320158103,0.7044979079497908
SH601015,陕西黑猫,787,0.3673418972332016,0.3759881422924901,0.8745059288537549,0.02865612648221344,0.8745059288537549,0.11758893280632411,0.7067687747035574,0.06052371541501976,0.580805439330544
SH601016,节能风电,788,0.3268280632411067,0.4945652173913043,0.01358695652173913,0.7860671936758893,0.01358695652173913,0.870800395256917,0.8784584980237155,0.362401185770751,0.640036610878661
SH601021,春秋航空,792,0.05768280632411067,0.11931818181818182,0.019021739130434784,0.1755187747035573,0.019021739130434784,0.013092885375494072,0.736907114624506,0.13858695652173914,0.5288964435146444
SH601038,一拖股份,794,0.4817193675889328,0.4691205533596838,0.9288537549407114,0.9337944664031621,0.9288537549407114,0.32386363636363635,0.7781620553359684,0.191699604743083,0.022228033472803346
SH601058,赛轮轮胎,795,0.7029397233201581,0.9071146245059288,0.9308300395256917,0.8092885375494071,0.9308300395256917,0.5098814229249012,0.7601284584980237,0.13883399209486166,0.2792887029288703
SH601066,中信建投,796,0.8808053359683794,0.833498023715415,0.9992588932806324,0.03384387351778656,0.9992588932806324,0.023715415019762844,0.95899209486166,0.42181324110671936,0.8413964435146444
SH601068,中铝国际,797,0.05076581027667984,0.06818181818181818,0.012598814229249012,0.1755187747035573,0.012598814229249012,0.09708498023715414,0.9029150197628458,0.2985424901185771,0.4133106694560669
SH601099,太平洋,802,0.125,0.10350790513833992,0.3889575098814229,0.1755187747035573,0.3889575098814229,0.023715415019762844,0.7492588932806324,0.7050395256916996,0.8413964435146444
SH601101,昊华能源,804,0.20442193675889328,0.16353754940711462,0.06225296442687747,0.9498517786561265,0.06225296442687747,0.7097332015810277,0.7198616600790514,0.025938735177865612,0.5852510460251046
SH601106,中国一重,805,0.16600790513833993,0.1884881422924901,0.879199604743083,0.954792490118577,0.879199604743083,0.11437747035573123,0.8527667984189723,0.41131422924901184,0.026019874476987448
SH601107,四川成渝,806,0.4258893280632411,0.346096837944664,0.09041501976284586,0.845602766798419,0.09041501976284586,0.6884881422924901,0.7729743083003953,0.1482213438735178,0.1392520920502092
SH601108,财通证券,807,0.7081274703557312,0.6430335968379447,0.3889575098814229,0.036314229249011856,0.3889575098814229,0.023715415019762844,0.9320652173913043,0.558300395256917,0.8413964435146444
SH601111,中国国航,808,0.03260869565217391,0.07509881422924901,0.004446640316205534,0.1755187747035573,0.004446640316205534,0.011363636363636364,0.89649209486166,0.005434782608695652,0.5288964435146444
SH601117,中国化学,811,0.7433300395256917,0.6343873517786561,0.987401185770751,0.787302371541502,0.987401185770751,0.1331521739130435,0.8940217391304348,0.25395256916996045,0.4155334728033473
SH601127,小康股份,814,0.021121541501976284,0.044466403162055336,0.09955533596837944,0.1755187747035573,0.09955533596837944,0.05113636363636364,0.9473814229249012,0.05212450592885375,0.5316422594142259
SH601138,工业富联,816,0.8020009881422925,0.8890810276679841,0.025691699604743084,0.3181818181818182,0.025691699604743084,0.08794466403162056,0.7057806324110671,0.5101284584980237,0.66043410041841
SH601139,深圳燃气,817,0.6156126482213439,0.7050395256916996,0.9641798418972332,0.7895256916996047,0.9641798418972332,0.47554347826086957,0.6657608695652174,0.048666007905138337,0.5966265690376569
SH601155,新城控股,818,0.9962944664031621,0.9836956521739131,0.002223320158102767,0.2544466403162055,0.002223320158102767,0.41427865612648224,0.9686264822134387,0.2015810276679842,0.45907426778242677
SH601162,天风证券,820,0.24357707509881424,0.28310276679841895,0.3889575098814229,0.01432806324110672,0.3889575098814229,0.023715415019762844,0.9132905138339921,0.6770009881422925,0.8413964435146444
SH601168,西部矿业,822,0.5665760869565217,0.5649703557312253,0.7784090909090909,0.804100790513834,0.7784090909090909,0.19713438735177866,0.8705533596837944,0.07954545454545454,0.4907165271966527
SH601177,杭齿前进,823,0.4098320158102767,0.3826581027667984,0.7680335968379447,0.8722826086956522,0.7680335968379447,0.44787549407114624,0.6956521739130435,0.23542490118577075,0.9093880753138075
SH601186,中国铁建,825,0.9210721343873518,0.6143774703557312,0.9950592885375494,0.6640316205533597,0.9950592885375494,0.10153162055335968,0.9276185770750988,0.2075098814229249,0.43213912133891214
SH601198,东兴证券,827,0.6684782608695652,0.5086462450592886,0.3889575098814229,0.8784584980237155,0.3889575098814229,0.023715415019762844,0.9313241106719368,0.5208745059288538,0.8413964435146444
SH601200,上海环境,829,0.7149209486166008,0.5242094861660079,0.047677865612648224,0.633399209486166,0.047677865612648224,0.5422430830039525,0.7705039525691699,0.040513833992094864,0.6187238493723849
